Id,SalePrice
2092,134339.7
2093,131939.48
2094,131504.85
2095,149391.18
2096,87188.29
2097,100204.54
2098,144639.7
2099,69842.01
2100,117512.36
2101,123247.4
2102,148343.54
2103,108147.1
2104,132233.73
2105,134732.46
2106,77056.22
2107,246201.23
2108,118827.93
2109,118689.76
2110,125602.82
2111,159244.73
2112,133018.64
2113,121565
2114,108266.16
2115,142874
2116,115185.81
2117,142108.07
2118,119602.08
2119,104548.5
2120,114828.47
2121,98898.68
2122,105083.42
2123,89955.94
2124,185140.9
2125,129993.86
2126,158504.31
2127,150403.56
2128,132692.59
2129,102761.33
2130,145396.18
2131,145100.06
2132,116447.57
2133,114302.56
2134,119526.52
2135,105320.5
2136,83611.55
2137,118777.66
2138,140048
2139,153460.37
2140,137483
2141,145899.74
2142,137826.25
2143,150117.44
2144,121360.5
2145,135364
2146,144273.59
2147,161416.12
2148,127563.4
2149,136578.5
2150,232817
2151,126263.4
2152,169299.01
2153,154920
2154,109321
2155,127415.76
2156,231020.27
2157,237656.5
2158,239671.85
2159,209703.5
2160,171272.22
2161,249524.12
2162,456568.29
2163,337274.61
2164,259350.15
2165,167871.45
2166,142951.12
2167,203260.5
2168,215266.5
2169,194775.64
2170,226193.06
2171,149069.74
2172,142890.51
2173,158240.4
2174,255576.89
2175,318143.22
2176,328351.74
2177,255916.18
2178,225849.34
2179,149759.5
2180,179147.43
2181,197639.22
2182,232527.42
2183,195327.86
2184,139732.5
2185,141314.01
2186,145657.98
2187,155724
2188,150974.7
2189,181601.45
2190,84326
2191,91168
2192,96979
2193,98042.5
2194,100511.5
2195,113850.3
2196,108742.19
2197,109372.68
2198,149880.8
2199,163502.46
2200,127112.04
2201,132296.56
2202,198413.3
2203,150637.24
2204,162597.97
2205,106295.65
2206,130237.89
2207,246283.47
2208,236116.13
2209,183901.23
2210,129340.83
2211,114164.25
2212,113953.58
2213,98189.04
2214,138349.25
2215,106027.56
2216,145506.28
2217,80375.77
2218,97621.28
2219,80024.72
2220,86202.06
2221,331340.34
2222,234652.77
2223,272448.19
2224,210090.21
2225,139556.77
2226,169190.64
2227,192681.88
2228,285727.2
2229,244834.46
2230,155036.25
2231,204826.89
2232,175615.79
2233,175011.27
2234,250367.39
2235,208469.61
2236,274612.03
2237,338242.17
2238,196074.6
2239,141762.5
2240,158501.4
2241,154272.34
2242,134359.75
2243,137808.5
2244,99785.71
2245,95771.65
2246,148888.5
2247,99984
2248,124162
2249,122700
2250,135242.87
2251,134933.35
2252,167415
2253,156621.91
2254,179080
2255,195680.78
2256,182157
2257,193509.13
2258,168909.64
2259,176473
2260,158177
2261,195658.75
2262,209930.29
2263,339722.64
2264,434708.04
2265,175777.85
2266,290843.48
2267,374149.99
2268,362897.77
2269,164372.83
2270,185326.5
2271,225491.54
2272,202141.55
2273,168213.5
2274,174269.4
2275,163813.09
2276,167805
2277,177301.45
2278,152554.14
2279,124154.5
2280,120771
2281,182661.44
2282,179954.72
2283,101079.04
2284,108010.12
2285,149816.45
2286,130167.3
2287,337031.23
2288,261683.34
2289,373653.87
2290,423839.64
2291,311773.09
2292,401553.81
2293,449115.65
2294,398181.66
2295,442936.59
2296,277694
2297,317336.08
2298,334394.3
2299,343289.56
2300,329434.87
2301,287265.81
2302,229386.87
2303,237248.36
2304,252140.98
2305,191261.4
2306,191019.4
2307,190049.13
2308,235249.01
2309,285600.2
2310,240924.03
2311,193751
2312,176814.61
2313,175663.7
2314,181809.85
2315,174520.6
2316,178169.02
2317,181006.91
2318,176083.47
2319,179517.75
2320,181219.64
2321,270642.52
2322,164979.89
2323,184124.04
2324,167528.19
2325,215171.44
2326,165465.06
2327,214364.8
2328,224388.97
2329,184179.47
2330,177489.35
2331,342630.48
2332,388617.61
2333,311020.98
2334,245637.98
2335,252692.6
2336,335529.52
2337,204765.98
2338,280398.51
2339,229673.54
2340,378804.9
2341,213957.54
2342,236351.52
2343,220893.5
2344,236572.21
2345,245681.94
2346,227257.23
2347,200906.52
2348,233656.48
2349,149419.9
2350,294418.15
2351,265341.58
2352,244345.7
2353,219114.24
2354,141953.05
2355,160706.77
2356,152732.87
2357,199444.2
2358,201668.5
2359,127706
2360,120676.58
2361,141499.99
2362,269030.29
2363,150375.87
2364,154878.09
2365,239828.88
2366,203289.3
2367,225490.66
2368,207322.94
2369,226085.99
2370,170975.11
2371,173538
2372,181825.89
2373,264891.52
2374,302931.23
2375,239833.89
2376,266306.69
2377,361044.19
2378,139657.33
2379,200135.2
2380,142815.5
2381,162296.5
2382,177016.4
2383,212746.07
2384,248823.34
2385,153614
2386,140966.5
2387,132463.82
2388,101546.18
2389,125636.03
2390,134534
2391,133452.83
2392,114155
2393,157911.8
2394,149126.9
2395,191325.5
2396,151697.5
2397,206193.22
2398,120645.8
2399,58533.48
2400,67502.27
2401,118717.33
2402,135351
2403,133181.99
2404,143951.42
2405,159666
2406,137378.5
2407,130172.02
2408,140822.25
2409,138547
2410,158423.5
2411,121729.33
2412,154547.5
2413,138287.59
2414,134433.92
2415,128756.22
2416,129703
2417,132044.75
2418,122384
2419,130835.21
2420,127560
2421,147734.07
2422,121399.5
2423,139087.34
2424,154235.78
2425,168375.39
2426,128301.78
2427,141913.51
2428,172676
2429,117092.5
2430,127484.99
2431,115535.5
2432,141549.15
2433,143277
2434,145669.84
2435,144920.87
2436,110938.26
2437,111412.29
2438,121962.97
2439,112846.95
2440,126180.68
2441,105786.3
2442,105545.54
2443,113969.3
2444,126515.25
2445,95799.06
2446,129668.55
2447,237552.5
2448,142632.55
2449,116571.12
2450,149407.06
2451,127920.05
2452,220140.58
2453,108144.59
2454,124771.59
2455,102259.04
2456,136081.82
2457,118741.58
2458,106349.58
2459,109222.82
2460,134531.74
2461,119202.76
2462,131286.85
2463,116173.35
2464,158593.82
2465,132952.04
2466,113457.52
2467,148214.41
2468,94889.27
2469,92551.99
2470,173212.42
2471,206840.05
2472,161534
2473,122152
2474,111875.59
2475,219379.89
2476,111554.24
2477,133884
2478,159785.59
2479,114103.13
2480,138058.99
2481,132817.83
2482,133815.87
2483,116170.81
2484,119980.65
2485,123828.83
2486,152177.55
2487,172365.99
2488,145246.25
2489,147878.82
2490,150719.42
2491,96173.5
2492,181529
2493,141406.69
2494,168543.06
2495,98651.93
2496,215253.82
2497,149567.5
2498,117432.37
2499,99706.54
2500,139377.6
2501,133774.5
2502,145429.53
2503,100716.02
2504,184272.44
2505,220265.27
2506,250027.41
2507,327488.21
2508,252298.14
2509,224435.77
2510,239504
2511,186052.9
2512,218282.48
2513,219924.72
2514,241364.55
2515,149771
2516,157924.83
2517,135167.27
2518,149855.75
2519,227994.41
2520,214069.55
2521,191526.34
2522,226978.24
2523,131843.5
2524,143637.29
2525,145036.53
2526,146651.87
2527,119034.32
2528,123973.5
2529,132082.87
2530,115736.71
2531,232252.37
2532,231652.7
2533,202134.03
2534,240145.87
2535,318399.46
2536,235080.39
2537,236653.65
2538,190002.29
2539,186768.4
2540,179685.62
2541,184682.83
2542,163168.93
2543,132006.5
2544,135421.55
2545,128555.62
2546,147771
2547,143171.37
2548,163721.58
2549,157561.21
2550,345859.93
2551,147291.84
2552,122486.34
2553,86671
2554,121437.1
2555,110861
2556,109156.49
2557,116830.61
2558,160604.32
2559,129115.05
2560,123115.92
2561,129350.45
2562,127787.96
2563,136685.06
2564,161978.75
2565,121309.26
2566,144750.93
2567,130909.5
2568,176804.56
2569,186874.11
2570,127071.83
2571,166100.65
2572,194813.96
2573,232036.62
2574,299182.44
2575,127296.21
2576,135704.54
2577,148368.88
2578,91826
2579,80695.77
2580,133137.93
2581,135944.6
2582,109801.5
2583,296452.69
2584,161813.77
2585,179404.4
2586,201357.99
2587,186158.2
2588,149214.49
2589,143851.33
2590,214781.88
2591,204031.17
2592,223609.76
2593,246172.07
2594,174826.2
2595,214346.49
2596,336180.88
2597,187776.8
2598,256257.85
2599,328519.57
2600,161578.71
2601,136977.33
2602,88479.72
2603,91096.71
2604,89810.11
2605,94025
2606,145578.4
2607,172854.25
2608,205969.97
2609,161211.78
2610,112163.83
2611,156126.93
2612,152239.57
2613,130598
2614,128158
2615,154795
2616,138189
2617,171234.55
2618,174149.34
2619,207189.86
2620,186361
2621,185521.4
2622,187579.8
2623,250918.55
2624,281358.9
2625,329003.02
2626,164056.75
2627,194730.36
2628,438134.24
2629,554871.98
2630,388239.98
2631,458017.64
2632,409597.59
2633,309661.68
2634,382142.73
2635,152256.37
2636,191079.28
2637,161949.4
2638,257233.97
2639,181029.8
2640,152087.37
2641,111158
2642,196629.72
2643,116116.33
2644,128979.54
2645,104214.04
2646,97484.04
2647,99888.04
2648,138250.33
2649,138636.08
2650,146084.98
2651,154273.92
2652,464523.34
2653,256456.42
2654,236489.59
2655,371453.6
2656,325208.69
2657,319550.11
2658,284054.35
2659,301534.29
2660,315305.35
2661,340436.69
2662,352640.21
2663,281291.76
2664,288883.13
2665,311368.6
2666,289648.37
2667,169889.88
2668,183194.27
2669,182185.65
2670,286365.95
2671,184502.27
2672,177430.82
2673,194919.48
2674,179468.8
2675,173366.81
2676,190124.48
2677,199894.8
2678,259510.53
2679,278542.51
2680,270590.04
2681,389289.57
2682,311387.98
2683,536752.61
2684,295976.96
2685,317771.8
2686,270129.85
2687,320818.97
2688,226923.11
2689,227213.11
2690,488692.2
2691,193542.78
2692,147867.7
2693,196113.83
2694,150020.97
2695,194377.89
2696,186964.75
2697,191530.08
2698,203096.74
2699,179850.2
2700,165820.15
2701,150290.89
2702,117245.5
2703,143484.86
2704,139124.7
2705,123728.98
2706,118720
2707,123623.83
2708,138525
2709,108705.5
2710,121478.97
2711,264007.28
2712,349226.15
2713,175165.35
2714,149285.17
2715,173430
2716,159580.98
2717,187807.65
2718,236319.79
2719,154861.09
2720,160864.5
2721,143416.5
2722,165920.68
2723,144993.9
2724,131000.5
2725,140186.5
2726,146448.25
2727,172272.4
2728,168984.5
2729,152463.63
2730,146253
2731,118048.83
2732,116892.1
2733,154760
2734,149765.97
2735,132396.37
2736,139988.48
2737,124223.5
2738,134143.85
2739,160738.5
2740,138704.5
2741,144660.24
2742,153126
2743,143950.5
2744,149646.25
2745,143109
2746,133810.3
2747,149585.44
2748,124415
2749,128809
2750,130340.75
2751,130438.5
2752,228297.84
2753,150517.7
2754,202384.02
2755,127812.33
2756,103959.3
2757,71100.41
2758,91669.32
2759,150298.84
2760,135616.91
2761,145316
2762,148370.75
2763,189781.28
2764,168572
2765,267198.19
2766,145935.68
2767,92390
2768,130077.94
2769,132715.43
2770,157656.5
2771,120510.49
2772,126458.25
2773,141167.32
2774,137887.21
2775,132163.83
2776,144857.5
2777,154996.94
2778,123174.06
2779,122330.03
2780,108827.74
2781,98861.65
2782,101061.23
2783,107360.23
2784,125058.5
2785,138328.74
2786,81654.05
2787,120944.68
2788,90102.93
2789,219187.03
2790,97701.18
2791,116842.3
2792,80117.73
2793,171892.58
2794,108961.51
2795,118699.95
2796,97698
2797,183292.96
2798,121696.51
2799,118874.55
2800,75497.83
2801,115477.81
2802,136373.9
2803,158216.52
2804,147345.17
2805,97233.5
2806,86596.11
2807,149399.09
2808,147440.37
2809,132843
2810,140530.5
2811,152635.96
2812,148470.5
2813,154994.59
2814,163051.68
2815,99265.43
2816,242419
2817,131536.21
2818,133537
2819,178611.42
2820,130784.76
2821,106482.5
2822,189378.71
2823,230829.5
2824,179152.32
2825,150547
2826,135051.3
2827,139137.08
2828,213919.48
2829,170973.11
2830,230527.73
2831,190110.9
2832,225187.73
2833,288765.63
2834,216540.98
2835,218773.08
2836,190946.25
2837,169722
2838,151237.66
2839,179971.35
2840,197373.1
2841,208561.37
2842,225405.04
2843,151430.98
2844,161753.03
2845,124172.5
2846,217375.13
2847,197343.58
2848,223781.85
2849,221767.76
2850,288060.27
2851,239574.42
2852,219111.94
2853,239646.43
2854,138740
2855,201179.84
2856,209337.8
2857,189149
2858,196738.88
2859,135368.02
2860,124712
2861,142928.61
2862,192496.28
2863,118386.66
2864,267533.12
2865,141610.33
2866,135370.45
2867,98835.53
2868,114455.08
2869,122178.87
2870,157323.65
2871,104097.49
2872,57746.48
2873,104690.49
2874,138630.58
2875,118358.66
2876,154677.5
2877,140008.06
2878,157840
2879,141050.27
2880,102954
2881,155765.25
2882,153515.24
2883,172309.3
2884,182750.4
2885,180312.02
2886,192229.4
2887,101950
2888,126989.8
2889,68025.84
2890,92001.26
2891,136381
2892,75554.52
2893,102559.25
2894,67706.91
2895,318990.6
2896,299745.71
2897,203549.74
2898,150142.16
2899,229741.21
2900,161795.37
2901,191036.8
2902,180979.99
2903,336117.33
2904,356685.55
2905,122722.31
2906,192266.98
2907,119704
2908,128330
2909,142031.09
2910,84900
2911,89703.61
2912,153249
2913,90175.32
2914,88324.71
2915,89868.5
2916,90840.03
2917,159395.9
2918,112069.5
2919,224705.36
