Id,SalePrice
1852,120962.8045148415
1853,123398.30240351787
1854,166049.09949085882
1855,143032.55560107518
1856,225799.46023029054
1857,141592.75759970502
1858,134984.54642459814
1859,116320.30364470278
1860,139831.98220649542
1861,115912.5207839609
1862,325396.1711871101
1863,302517.69317310076
1864,302633.5786184648
1865,346312.08875238337
1866,336326.508786644
1867,227478.1114828275
1868,293414.99357087916
1869,199397.35835326533
1870,224781.80430385232
1871,250285.95061221227
1872,173638.1348175575
1873,236528.4150505872
1874,157449.85523699914
1875,199991.85346745542
1876,200066.03686333128
1877,211164.23421919454
1878,205135.9082995358
1879,129988.32013865233
1880,135329.84993756146
1881,246690.70493485394
1882,249570.66127680414
1883,187045.55685955254
1884,205201.714090994
1885,239650.14294241922
1886,292914.2413912889
1887,213858.5910952909
1888,270352.14740662416
1889,169721.31775196627
1890,118170.38653695401
1891,131856.10183965194
1892,97855.36945182056
1893,126315.32140343983
1894,124400.77704053439
1895,133518.17601608307
1896,125117.89877488445
1897,113757.68555591794
1898,116616.05971769946
1899,155510.4391122289
1900,160107.9425942474
1901,163942.25149659172
1902,159298.87977707217
1903,216650.80266372793
1904,142966.72658107302
1905,203546.40008964422
1906,164223.79759085283
1907,218744.88857929167
1908,112923.01579708805
1909,126485.77240174302
1910,119115.37454065167
1911,215742.76330759277
1912,355483.74311593495
1913,147401.7208318843
1914,62198.786607846356
1915,294370.99158073455
1916,65444.89442722198
1917,245574.07428131546
1918,143494.08448733794
1919,179431.5880421445
1920,159207.32968122364
1921,386964.2548282965
1922,315209.2081890348
1923,235635.70026448942
1924,228061.88518000042
1925,194691.84795567812
1926,377857.29713276494
1927,133017.9343525251
1928,154993.20945788836
1929,128232.44666966704
1930,125507.55482676055
1931,142588.6126018993
1932,139893.1742807274
1933,180248.02490820264
1934,183814.0767357229
1935,168152.08747821604
1936,194699.766552513
1937,184706.4665332817
1938,169818.35519492504
1939,236083.40102297085
1940,189115.03725485265
1941,171528.07735112088
1942,183892.05947040062
1943,209060.07499603747
1944,353332.4198801905
1945,381730.7998168762
1946,139989.6864779566
1947,305472.86153018096
1948,171883.49334187835
1949,246096.6749843045
1950,186719.3563452773
1951,249594.3654412183
1952,213452.96953447
1953,167605.7005523701
1954,182448.03304527706
1955,134422.38155862695
1956,329297.5237876111
1957,154828.4705857072
1958,309336.36523601005
1959,144163.32335282938
1960,117131.68850764977
1961,117956.04887890234
1962,100248.51398421093
1963,110162.14885779582
1964,103858.8787211148
1965,137551.05986106186
1966,134869.2106884825
1967,282293.6202592238
1968,438431.11234754283
1969,373967.17975123663
1970,425407.7470195698
1971,481193.96016978583
1972,372228.11320861225
1973,255417.67153857768
1974,328815.09315926366
1975,575559.7109391731
1976,263269.95101249364
1977,361427.89083910105
1978,358367.534227641
1979,327493.61222075927
1980,202856.52218827012
1981,346697.9202945529
1982,215221.3670871556
1983,200757.81306687742
1984,167591.83613136993
1985,225214.78728613374
1986,205069.2044273503
1987,179850.4119013166
1988,174705.03830686113
1989,192708.18845560384
1990,208544.40879414126
1991,235666.43162570437
1992,215462.88086328201
1993,167889.89809042824
1994,238790.51527895924
1995,184777.4655836925
1996,242828.5454461303
1997,299747.87999397045
1998,303420.4966221415
1999,258721.17532080886
2000,310815.6000640668
2001,257297.37700816512
2002,236922.96688145475
2003,251878.31171997552
2004,279741.7552100898
2005,219293.97607692986
2006,220823.04440856568
2007,246570.20230515648
2008,216611.75801369347
2009,192488.0147596512
2010,196431.54863137705
2011,145381.85532079963
2012,169234.9944701168
2013,174343.17514639586
2014,183798.49373904086
2015,200934.84948119946
2016,188502.1555868928
2017,188885.27067614626
2018,116007.09101406539
2019,134597.29110284004
2020,105993.84551552849
2021,99268.6598832504
2022,183109.4677237667
2023,139403.30567766604
2024,271922.0589976109
2025,355557.1885571445
2026,174171.62999097706
2027,158715.5227083601
2028,150782.36437902495
2029,164332.62000533985
2030,264293.3449668269
2031,231888.59066292513
2032,246270.3913007284
2033,251273.7129341662
2034,166365.65350778744
2035,223582.29557563888
2036,199107.3540664564
2037,207243.76504498982
2038,324865.8680471245
2039,227250.97368239827
2040,292391.51918449526
2041,289762.98791302275
2042,206708.22750139207
2043,176870.17340135633
2044,176870.52303889598
2045,215668.2549900786
2046,143771.4282463875
2047,144257.9315567544
2048,141134.1941787169
2049,147183.95433557694
2050,173187.33144544082
2051,105727.91171452444
2052,120382.20203894936
2053,148169.44161755242
2054,100869.92765589233
2055,150961.78312252706
2056,145457.82513508422
2057,110569.65186080027
2058,217779.0704757044
2059,130085.07676984128
2060,173222.8013893974
2061,178594.22446561014
2062,127133.48830274314
2063,119383.64771363576
2064,135438.9042534772
2065,119305.64807298682
2066,159620.13414808622
2067,115662.95728356243
2068,148934.3322725166
2069,92800.44215281084
2070,119055.33792631733
2071,97681.1088661568
2072,141364.9017016086
2073,130282.4502917624
2074,191038.84073320244
2075,151462.6616637595
2076,116310.03393125164
2077,152831.5750277109
2078,123822.67955237886
2079,131093.13102233512
2080,118846.61835058195
2081,126168.31252058875
2082,116721.89637348351
2083,140677.69915358548
2084,111075.56034962957
2085,114107.89253660435
2086,117089.4506276584
2087,126414.96986041547
2088,98976.31032807064
2089,79197.63403515218
2090,122583.14101029823
2091,104590.51688958585
2092,119482.69886557691
2093,113973.96630254536
2094,103874.9434058295
2095,144987.41952928505
2096,83213.63569867806
2097,102339.15397936825
2098,143659.97532848982
2099,62504.99704009645
2100,73728.3487700735
2101,107411.84917203068
2102,129570.91705386012
2103,104482.795268627
2104,145243.93320104794
2105,127526.75276058994
2106,65832.80446905759
2107,194194.41878488008
2108,117064.44015290802
2109,110941.98517176541
2110,125419.86798851863
2111,133569.15283738245
2112,133413.1263450708
2113,116570.26367081917
2114,123561.82026202325
2115,158669.56548688014
2116,113152.91743680295
2117,145872.10127411847
2118,119977.11014499549
2119,118201.87783430543
2120,115867.64383358495
2121,90499.67377038725
2122,120618.80077700259
2123,82886.00868173185
2124,152641.17782866655
2125,127284.58522706221
2126,143756.67577025163
2127,159173.71833977525
2128,126179.11642889716
2129,92943.83357568349
2130,137015.398712762
2131,142661.02936517308
2132,114011.66803670072
2133,117708.4604477085
2134,120204.5253950673
2135,96475.68930977807
2136,75265.48928761449
2137,104131.42095242912
2138,127380.96145477612
2139,150932.94047428627
2140,139921.9204766989
2141,163804.503168104
2142,124581.7588325752
2143,142524.0877848837
2144,126949.78257936986
2145,138590.59637839702
2146,175034.83074308722
2147,135826.523356962
2148,131990.03145010638
2149,154718.7961097158
2150,222995.7551106112
2151,120651.72685004404
2152,174321.21601655212
2153,160018.84732310983
2154,107467.19175979565
2155,150905.75807389064
2156,272554.76962744375
2157,232888.27074541003
2158,236093.12570507865
2159,207988.04806240665
2160,184814.0009684126
2161,235206.38776188254
2162,427116.79011433397
2163,338925.1932930391
2164,245847.73898043623
2165,196145.84132639106
2166,161641.71794579513
2167,220482.85384972033
2168,193101.9266150218
2169,193478.78437692
2170,213933.64759397594
2171,156935.8412415561
2172,129221.26561817806
2173,167010.8580962858
2174,229510.07376515542
2175,292217.2573724154
2176,311821.96550172195
2177,242250.63967350364
2178,212619.73576087272
2179,139262.1449318048
2180,216648.07013598137
2181,192230.11102671328
2182,224063.2490552036
2183,186580.2943787168
2184,121252.2449546729
2185,128529.54186243868
2186,150159.93484675145
2187,154681.9604799517
2188,156492.53455729788
2189,321848.6234232385
2190,78478.78609747169
2191,80493.78073239361
2192,88068.46416030468
2193,114969.62282686975
2194,104220.07708650845
2195,106437.33717045648
2196,98984.48792661216
2197,113213.1989124858
2198,153034.0471346722
2199,171423.24269641106
2200,150407.65850409106
2201,146385.58564621513
2202,211540.85711145494
2203,136966.52112233033
2204,170523.77363780193
2205,118583.71188487668
2206,135380.17975048238
2207,216400.3232947478
2208,266999.592704168
2209,252786.65681174945
2210,120179.46858048881
2211,115915.08428509987
2212,122405.78764966354
2213,104411.05818469982
2214,130979.44598864588
2215,99204.3731816619
2216,144018.4216920917
2217,69431.93259937351
2218,69466.1052155074
2219,67737.59117844242
2220,70372.67161893776
2221,296139.5538469739
2222,273756.34899970936
2223,288720.17329507595
2224,210869.76667326383
2225,120245.31979575321
2226,188588.55399839598
2227,188688.70088476915
2228,262125.68564237442
2229,253591.84701213
2230,146890.93264503236
2231,214313.0201020273
2232,179478.5818567633
2233,179219.89226661724
2234,237096.0468601451
2235,216394.10779038182
2236,263291.23196439823
2237,323440.10833602765
2238,194878.37000272528
2239,114083.3164656346
2240,156161.83174497183
2241,151487.87412044007
2242,126681.71056873062
2243,128325.92145117647
2244,104288.89964449215
2245,102105.06673179424
2246,139562.23389227595
2247,118517.21966892965
2248,124400.68202678891
2249,119909.24402929994
2250,130881.43181096108
2251,106886.35756772934
2252,187257.37611805514
2253,151771.31848168702
2254,175592.42022222158
2255,183167.22105254678
2256,173407.30656675852
2257,210702.66243140277
2258,158411.5598837267
2259,174846.53637369123
2260,159388.563798853
2261,187696.3819292321
2262,213008.04250309028
2263,369977.20158839045
2264,511169.8271315008
2265,175694.9128300457
2266,303235.9772231808
2267,392329.4532804343
2268,418488.4637675525
2269,149661.74905265225
2270,197674.39995584288
2271,216450.19679163722
2272,191876.974460072
2273,162796.81193113167
2274,181413.59158449984
2275,159817.81273302564
2276,185269.2303613969
2277,181601.56507075747
2278,146955.0906963835
2279,123054.4202367341
2280,124493.75779265667
2281,166504.9242009847
2282,194155.9087081055
2283,111081.60803796844
2284,113271.98764369352
2285,139919.73279889987
2286,123811.7289740822
2287,359734.228793164
2288,270734.51634087734
2289,370358.6179656903
2290,473656.21820003545
2291,329337.0193021237
2292,436969.7781629049
2293,497056.4546606794
2294,406492.1343482425
2295,498776.06153759244
2296,291812.10389700724
2297,330795.72676087567
2298,325862.13488390273
2299,365410.50447718916
2300,336655.4517009295
2301,299328.52630279923
2302,243960.88591316974
2303,236570.4804738746
2304,246561.9669760548
2305,197088.80788424355
2306,190926.56734963384
2307,198169.2227696094
2308,222557.81299982793
2309,277296.718245656
2310,209256.35839419934
2311,201089.33837351852
2312,173733.66223911193
2313,171094.75952951395
2314,178981.15451677373
2315,182391.99942796258
2316,200075.70347071261
2317,187242.18938704117
2318,178832.1905493156
2319,183837.13753248996
2320,185633.35982479926
2321,234634.36287434906
2322,176295.7880861246
2323,193298.1301359976
2324,179428.41110339324
2325,214522.04440195695
2326,174503.55664123947
2327,202609.44721782126
2328,222247.89031819368
2329,193875.77457876952
2330,186561.56393763452
2331,338750.63626636873
2332,404748.1817299494
2333,319485.0761184221
2334,244884.70181458365
2335,269509.57793595106
2336,302192.8194039678
2337,198693.00930460705
2338,264211.0852806039
2339,216191.61812410015
2340,401656.55983071646
2341,213102.8874759594
2342,230018.4283932174
2343,224317.7264168462
2344,218716.17217298067
2345,231874.52811344643
2346,211044.87599222333
2347,197557.47529244312
2348,238931.58869054166
2349,175879.97468032973
2350,308200.7448845347
2351,252892.40945039276
2352,250433.3241486975
2353,247209.60847210936
2354,143956.8115138613
2355,146815.40382703202
2356,154675.25693581044
2357,187134.8153991214
2358,194692.2250034038
2359,138220.42037500752
2360,115946.35113406653
2361,145036.49082435243
2362,280900.8890531906
2363,139222.8161453022
2364,160612.35079234053
2365,219510.69219494623
2366,189608.8716819131
2367,220637.16175434727
2368,216995.28161400714
2369,216595.05648472265
2370,164658.1634596828
2371,161102.64241654842
2372,191535.18922123744
2373,283736.29496326635
2374,317425.1972550805
2375,250933.48270570027
2376,294726.9519031194
2377,365543.65276576043
2378,145389.28004786096
2379,209101.1850017397
2380,148704.24899062433
2381,171510.17326861818
2382,200975.1961216466
2383,205271.7927700124
2384,254201.71436045947
2385,158850.88792929953
2386,134767.6903203202
2387,134212.57492540704
2388,104610.70186226106
2389,114737.06443103282
2390,141013.7207036473
2391,141825.00248684082
2392,111934.30751096291
2393,166311.11762840473
2394,136136.30767396084
2395,213516.15109534262
2396,142954.97827232
2397,228941.28859253653
2398,137476.17830293026
2399,69343.16472639113
2400,70065.04122731264
2401,125440.41771797834
2402,133977.50170142495
2403,147121.33764937823
2404,148206.0973976601
2405,157784.89657821186
2406,143346.90152570317
2407,125547.87157070212
2408,149250.16050731784
2409,120547.02281558131
2410,168255.7395070773
2411,113924.5861104988
2412,156573.38007557663
2413,126911.6670801301
2414,154651.9488926627
2415,134188.4430156222
2416,126240.06724121144
2417,127453.57957149202
2418,131388.82953193298
2419,124708.61472961058
2420,119069.8778884475
2421,145255.06103865447
2422,109861.24402874454
2423,109886.80188026314
2424,164903.0733427889
2425,213958.2304138899
2426,131654.27321484595
2427,129760.52603119599
2428,175312.38658556135
2429,113319.34223113212
2430,133447.9508994736
2431,105650.2418875737
2432,147514.59351843072
2433,144464.4208803303
2434,136450.82448446576
2435,147504.0388623251
2436,106282.70213147617
2437,101791.96809188189
2438,122094.06644580908
2439,102823.95586904348
2440,124883.97468306706
2441,91396.84807299772
2442,95513.77193708443
2443,122732.43502530087
2444,132479.8573883139
2445,90259.93166362135
2446,136507.17464019638
2447,178199.69121483696
2448,127019.3056483793
2449,115615.52316880712
2450,148736.7243344825
2451,116756.90160844778
2452,193283.29212204178
2453,96960.7114865948
2454,118873.05714925805
2455,124511.38477829818
2456,132368.92494258488
2457,134205.68871137773
2458,129287.4451040508
2459,112088.41566481147
2460,139271.09186482074
2461,126043.01218598016
2462,135955.318121283
2463,119649.18680551338
2464,174362.10595930077
2465,143098.8998922789
2466,111715.4239767522
2467,131204.2085300224
2468,81418.95813211786
2469,81248.1233306962
2470,192953.5849966248
2471,216000.80419818673
2472,163714.7520084604
2473,112770.909449338
2474,76655.15295302545
2475,222074.18570798833
2476,112158.74994624092
2477,124844.07366525268
2478,154198.9232228233
2479,105537.954565901
2480,155762.97062708065
2481,120175.81631139883
2482,126078.53532962856
2483,111520.18422497823
2484,121855.35236962035
2485,123147.32338129076
2486,149709.8251081774
2487,168264.9924695308
2488,164728.0071839166
2489,153008.73106558569
2490,140374.1118065699
2491,96094.39979994431
2492,185184.02869051654
2493,146874.8932258337
2494,149878.05147040033
2495,89439.22529100045
2496,231069.92640872853
2497,155305.28647461417
2498,106986.40053671335
2499,85944.66435423364
2500,119730.39910400311
2501,135201.07918234865
2502,150282.86122644247
2503,94941.72748466737
2504,186503.06645754288
2505,220031.69164135534
2506,250827.62731077007
2507,289093.2055955849
2508,252950.5714260959
2509,215720.45762549498
2510,215957.01494360768
2511,173630.29147493106
2512,209484.62790761172
2513,222482.30811846038
2514,241968.46143976122
2515,149432.8256321986
2516,175158.87507009553
2517,149322.28530097037
2518,156827.80430721442
2519,233819.39173680363
2520,219058.50220460538
2521,188777.96060382773
2522,224163.18301229036
2523,121138.77081019085
2524,131256.70692731065
2525,147070.25022377016
2526,134017.49820849506
2527,118761.06994758821
2528,128891.80199688511
2529,128748.28531504398
2530,127088.09142523566
2531,265443.03426273284
2532,228052.76905799136
2533,195699.97016857896
2534,231468.9786294096
2535,308807.65804435045
2536,229874.5457358032
2537,242859.38221838238
2538,183685.54401830214
2539,187138.09533942136
2540,180210.0187485237
2541,179834.3685023502
2542,161338.7452975628
2543,122470.6532193602
2544,119457.5413107346
2545,138004.396505717
2546,125812.30075785903
2547,138465.75560013868
2548,155008.20422499368
2549,156346.46617473138
2550,1778568.531038033
2551,141453.2129256507
2552,131542.89730949173
2553,76685.13920616658
2554,92458.38379836439
2555,126903.13472080097
2556,103013.0455439399
2557,107745.53561325716
2558,157738.1654395764
2559,132152.51461828052
2560,150253.9351708245
2561,148192.82120212493
2562,138446.3393794697
2563,154553.31469519134
2564,196703.94545935388
2565,132903.25287165184
2566,149964.83993615996
2567,138164.01222564926
2568,198269.07671194026
2569,231787.56778503626
2570,115946.57229386561
2571,191667.22570609793
2572,151704.28274736117
2573,231137.63020828034
2574,294159.1277100054
2575,126215.90645602267
2576,115979.41426789766
2577,133568.92438410918
2578,84931.9611550215
2579,70312.73752296518
2580,84127.79192871261
2581,98162.68510886744
2582,100694.87122959609
2583,284890.9875569828
2584,175325.8078804027
2585,185557.74044250097
2586,231053.19315795804
2587,200840.8903982394
2588,142145.2541805437
2589,149770.72384506444
2590,200339.73490197197
2591,227547.50854012478
2592,210688.08418239743
2593,244614.59841321514
2594,181215.59094507253
2595,195973.18540787505
2596,294124.02494314074
2597,182709.45586131228
2598,287923.9385045042
2599,340375.78383232217
2600,158770.08892455662
2601,143588.14339812932
2602,85370.7315942683
2603,91716.52744528657
2604,90655.52151022624
2605,86119.00311763021
2606,142990.35733060972
2607,219578.7156007468
2608,199812.15541399803
2609,174199.00609075805
2610,111158.93928144936
2611,122546.25903029708
2612,163426.67403715276
2613,132844.59666611138
2614,124733.39825855436
2615,149626.69691718818
2616,144047.29613370085
2617,186105.49212408642
2618,208121.05634250166
2619,201304.77685075067
2620,189137.02594351093
2621,175716.70356054622
2622,182163.130637048
2623,244995.79934349103
2624,314704.0172032283
2625,313599.5213568588
2626,174010.95386644622
2627,160177.20118374602
2628,483236.30444659654
2629,545264.3897053833
2630,374070.0673446261
2631,512325.1731237038
2632,418462.1538694652
2633,310146.1888992655
2634,431011.3730583838
2635,159994.54675951565
2636,177056.94019448693
2637,183788.70996793945
2638,266949.82531379414
2639,183597.10029182374
2640,151681.22689816932
2641,104171.28590507503
2642,197938.04586369937
2643,108035.77150091688
2644,116549.06070423717
2645,113487.56189152057
2646,98488.53546545796
2647,106324.09229785125
2648,141588.98992932006
2649,152951.532136076
2650,136699.62663179619
2651,133942.44423032107
2652,424167.18095905473
2653,246094.19892513377
2654,249944.2849445182
2655,396478.75109942094
2656,316493.1206334438
2657,353089.69628871593
2658,304262.09098772565
2659,303475.01655116165
2660,361723.02773535554
2661,350415.65698108106
2662,358224.614182591
2663,287027.6522583114
2664,264060.8146966746
2665,322424.1178903403
2666,277548.9441794697
2667,173993.88552329276
2668,180640.8983942868
2669,181782.0963217761
2670,281644.73622653494
2671,187771.1644271664
2672,190621.40120217588
2673,194520.78845348617
2674,190470.3949510736
2675,170870.89118992124
2676,192943.82699304662
2677,201997.843630724
2678,256754.0426148712
2679,259408.63970835108
2680,272083.9932795768
2681,401950.1458830914
2682,320758.5696907429
2683,558980.7519558496
2684,308599.3753624603
2685,326677.99972529686
2686,250860.98664627274
2687,315692.1834840816
2688,212531.97232863345
2689,206070.18468162284
2690,459315.8404584758
2691,187921.1712705565
2692,142611.06385977208
2693,200685.15842461048
2694,144759.8340272874
2695,191963.7327110647
2696,182778.4103017616
2697,187745.38753744066
2698,194385.03214277222
2699,175373.09681398046
2700,155619.4624053607
2701,151666.4387298327
2702,112161.62787074811
2703,126770.22129157586
2704,136110.4157226945
2705,110501.71772300686
2706,115838.70543389635
2707,125350.4461826638
2708,127982.2649359356
2709,105083.11773810993
2710,126222.45159925729
2711,293561.96279565425
2712,386128.7489391123
2713,174459.4642958153
2714,155079.62095702844
2715,165373.90257245695
2716,151130.28394957678
2717,196328.7063003566
2718,219207.0461943602
2719,153731.39580420466
2720,172892.93369764034
2721,129464.95236863515
2722,156763.18622735929
2723,141772.50800665628
2724,125842.22260669484
2725,128870.51748125572
2726,153066.49867630086
2727,165810.3518632693
2728,174347.99660735374
2729,147342.85789472004
2730,146798.39615210737
2731,132487.86029648618
2732,134734.41117923227
2733,159016.20163641396
2734,140281.00804983178
